,mass,vej,density,radius,H,VT,VR,VW,A,E,I,dA,dE,dI,dadt
576,4657790804987833.0,0.01360540302140113,3.0,0.7183289534080644,15.868289183861663,0.0004149141398836785,-0.00019450176412814542,0.0001424074928738191,2.2634530503168233,0.09622772174118817,6.289490913076697,-0.00016699733291695274,0.00010226669903430849,0.0019636517010568834,0.00010825120206186429
577,4668528121710385.0,0.014959418256580618,3.0,0.7188805028925859,15.866622517194996,0.0005175804093564057,-0.0009432802138542482,-0.0004235845755849624,2.262654079225,0.09626608724654727,6.281686469184137,-0.0009659684247403405,0.0001406322043934109,-0.005840792191502633,0.0001259153659937968
578,4668528121710385.0,0.01431107935760172,3.0,0.7188805028925859,15.866622517194996,0.00038746483725398653,0.0006143758005760494,0.0004073074828856278,2.264324864122583,0.09620611790831178,6.293143609332347,0.0007048164728430364,8.066286615791427e-05,0.005616347956706437,0.00016828709974470586
579,4668528121710385.0,0.023298800398175588,3.0,0.7188805028925859,15.866622517194996,5.497532164851261e-05,-0.0012510165097260222,-0.0026077819432102456,2.2622730010526233,0.09616184466616685,6.251568651716614,-0.00134704659711665,3.638962401299122e-05,-0.03595860965902625,-0.00016248607319968139
580,4668528121710385.0,0.034490508120691134,3.0,0.7188805028925859,15.866622517194996,-0.0025669891322846307,0.00426300924449704,0.0009365196880459013,2.2679617981035514,0.09543571738418274,6.300440897037593,0.004341750453811386,-0.0006897376579711245,0.012913635661952493,8.148049129148782e-06
581,4668528121710385.0,0.009353207532030101,3.0,0.7188805028925859,15.866622517194996,0.00020205881674318306,0.00029232016419050065,-0.00033457451936905365,2.263957248132764,0.09616804312579971,6.282913825587739,0.0003372004830238093,4.2588083645847565e-05,-0.004613435787900984,2.1529056104935767e-06
582,4679290190504300.0,0.017373726381445867,3.0,0.7194324758694818,15.864955850528329,0.0010964946600608798,-0.0015663503157016204,0.001252912164016241,2.262040774940309,0.09641533190866228,6.304803621295306,-0.0015792727094309756,0.0002898768665084157,0.017276359919665876,-0.00017297089662956662
583,4679290190504300.0,0.02419693278861856,3.0,0.7194324758694818,15.864955850528329,-0.0005420935498604089,-0.00021098144132245404,0.0008397616892677668,2.263335294838299,0.0960005114161889,6.299106704537905,-0.00028475281144086794,-0.00012494362596495587,0.011579443162265042,0.00016801797774969933
584,4679290190504300.0,0.012529448146953927,3.0,0.7194324758694818,15.864955850528329,-0.0006147204093114189,0.00035317603630431293,-0.00017009376800767532,2.2639377627969837,0.09597272890540826,6.28518184464126,0.0003177151472435354,-0.00015272613674560993,-0.0023454167343806365,-8.249480743942072e-07
585,4679290190504300.0,0.01921895156417288,3.0,0.7194324758694818,15.864955850528329,0.0011742521132376514,0.00010101271055404769,-0.00023605323242419888,2.2638518986371032,0.09640273695970976,6.284272332003346,0.00023185098736333126,0.0002772819175558979,-0.0032549293722940824,-0.00016002746337759747
586,4679290190504300.0,0.021144933279847646,3.0,0.7194324758694818,15.864955850528329,0.0002916232455170438,0.001220897585710799,-0.0017692522152989718,2.264970718558187,0.09617202666106756,6.263131107408877,0.0013506709084471155,4.657161891369305e-05,-0.02439615396676363,0.00013741810444458348
587,4690077068428998.0,0.008712549658579651,3.0,0.7199848726639189,15.863289183861662,-0.00041811669605973156,0.0012870228639163248,-0.0006103061381118702,2.2649681088348363,0.09600206156790134,6.279111772400417,0.0013480611850963825,-0.0001233934742525195,-0.008415488975223411,0.00017075101130016034
588,4690077068428998.0,0.019471607128493197,3.0,0.7199848726639189,15.863289183861662,0.0017790133660833614,0.001057737000502416,0.0004124170405364845,2.264949604929841,0.09652867790741644,6.293214064835567,0.0013295572801009063,0.0004032228652625802,0.005686803459926644,-0.00017272549650318474
589,4690077068428998.0,0.016814196422887093,3.0,0.7199848726639189,15.863289183861662,-0.000510344930206796,7.086284082159044e-05,-7.289535793136558e-05,2.2636433826418942,0.09600280549691449,6.286522109956199,2.3334992154195122e-05,-0.00012264954523937452,-0.0010051514194404595,0.00017140636607748162
590,4700888812675427.0,0.018928012295346876,3.0,0.7205376936013141,15.861622517194995,-0.0012457272670610186,0.00031268661071757147,0.0026197066639226272,2.2638280868793244,0.09582346907027021,6.323650300571616,0.0002080392295843735,-0.0003019859718836428,0.036123039195976564,-0.00012123388026906957
591,4700888812675427.0,0.013108167319574758,3.0,0.7205376936013141,15.861622517194995,0.0005457947285323712,-0.0007724265656054979,-0.0008304012676486242,2.262841778179025,0.09626961003600551,6.276076888724091,-0.0007782694707151473,0.0001441549938516438,-0.01145037265154883,-0.0001734035681511203
592,4700888812675427.0,0.014113299652270294,3.0,0.7205376936013141,15.861622517194995,0.0007852029380504572,0.0003382433126354908,-5.641455390721273e-05,2.2640678017611684,0.09630582285985362,6.2867493631589895,0.0004477541114281761,0.00018036781769975737,-0.0007778982166508572,-2.4963618117942835e-06
593,4700888812675427.0,0.028095067162163034,3.0,0.7205376936013141,15.861622517194995,0.0011473453941418818,0.0006349207682088892,-0.002396979648935023,2.264426430677847,0.09638638775557468,6.254475396828032,0.0008063830281067033,0.0002609327134208126,-0.03305186454760849,0.0001458262551260926
594,4700888812675427.0,0.014009561010474026,3.0,0.7205376936013141,15.861622517194995,-0.0007264954536877912,-0.0006709697978588534,-0.002144324214779409,2.262818630081988,0.0959652465191329,6.257959253351652,-0.0008014175677518333,-0.00016020852302096495,-0.029568008023987683,8.324697628343323e-05
595,4700888812675427.0,0.009651773907001261,3.0,0.7205376936013141,15.861622517194995,0.0007381748685759219,0.00011153382105049019,0.0003488336473732643,2.2638177384421065,0.09629886851307895,6.292337315757099,0.00019769079236657102,0.00017341347092508517,0.00481005438145958,-0.0001521714562774097
596,4700888812675427.0,0.027191554033530865,3.0,0.7205376936013141,15.861622517194995,-0.00019138907049058397,-0.0034992572858167583,-0.0007369847357543133,2.2598161381724697,0.09614518325647449,6.277365005859358,-0.0038039094772704205,1.9728214320633518e-05,-0.0101622555162824,0.0001438480878968529
597,4700888812675427.0,0.010540580255527333,3.0,0.7205376936013141,15.861622517194995,0.0004058127641728455,0.0008023524887268037,-0.0002924254889079449,2.264530048790673,0.09620697589085583,6.283495017024317,0.0009100011409326854,8.15208487019707e-05,-0.0040322443513226445,-8.358247597338848e-05
598,4711725480566383.0,0.008941346866522263,3.0,0.7210909390073343,15.859955850528326,-0.0009153249826852491,-0.00038677015088460574,-0.0007113648263233968,2.2631062310697785,0.0959150567884154,6.27771827785172,-0.0005138165799616453,-0.00021039825373846217,-0.009808983523919481,-0.00017331347854140634
599,4711725480566383.0,0.029920925733634397,3.0,0.7210909390073343,15.859955850528326,0.001628804338429357,-0.00027182710331792755,0.0005451803409992931,2.263496194550594,0.09651775150910537,6.295044733120856,-0.0001238530991462185,0.000392296466951506,0.007517471745216348,6.907564454092043e-05
600,4711725480566383.0,0.007274725637732809,3.0,0.7210909390073343,15.859955850528326,-0.00040692343660710605,-0.0004850845676432702,-0.00019206444775759317,2.2630530083640816,0.09603775603429553,6.284878891743251,-0.0005670392856583572,-8.76990078583396e-05,-0.0026483696323895147,-0.00010044409678403993
601,4711725480566383.0,0.01966792677764089,3.0,0.7210909390073343,15.859955850528326,-0.0006599447440180423,-4.735134053457562e-05,-0.0004907703948558492,2.2634999297686966,0.0959694434701706,6.280760046384074,-0.00012011788104345014,-0.00015601157198325894,-0.006767214991566068,5.976761764649943e-05
602,4722587129556798.0,0.01764998817339188,3.0,0.7216446092078961,15.85828918386166,0.0008890382491658859,0.0001607128715288079,0.0012695510540352824,2.2638866720869486,0.09633381780432008,6.305033054340086,0.00026662443720847426,0.00020836276216621772,0.017505792964446317,0.00010065820332259591
603,4722587129556798.0,0.014292805058693524,3.0,0.7216446092078961,15.85828918386166,2.298169681523297e-05,0.0004872040737071079,0.00037422346337034445,2.26414928589157,0.0961218368292964,6.292687414999535,0.0005292382418302598,-3.6182128574609493e-06,0.005160153623894552,0.00016811345597171645
604,4722587129556798.0,0.04764317584393014,3.0,0.7216446092078961,15.85828918386166,0.003631262261129303,-0.0011594527175392893,0.0018818381608747394,2.2627454660370625,0.09701035873900185,6.313475858820507,-0.0008745816126776134,0.0008849036968479833,0.02594859744486659,4.1061683255946327e-05
605,4733473817234055.0,0.0121753403221873,3.0,0.7221987045291665,15.856622517194992,-0.000917521749600785,-0.0003687591968594882,-0.0003906724119533484,2.26312547782802,0.09591419879491235,6.282140293802467,-0.0004945698217202298,-0.00021125624724151141,-0.005386967573173418,0.00011620417819287272
606,4733473817234055.0,0.019095788054775416,3.0,0.7221987045291665,15.856622517194992,-0.0016453256672048096,0.0014614302850284504,0.00020779934896136902,2.2650285535546266,0.09570705573362866,6.290392598984161,0.0014085059048863774,-0.0004183993085252068,0.0028653376085207545,0.00015772119199957102
607,4744385601318288.0,0.012112098964411663,3.0,0.7227532252975629,15.854955850528325,-0.00018387611773134767,0.0007031764744210964,-0.00023645873690868877,2.2643612267129924,0.09606863288856558,6.284266740516868,0.0007411790632522628,-5.6822153588285745e-05,-0.003260520858771976,-2.1107345707191477e-05
608,4755322539662690.0,0.01734092027214076,3.0,0.7233081718397537,15.853289183861659,-0.0005461561435963193,0.0008731812952506332,-0.0021826341430915526,2.2645072305608265,0.09597933598307642,6.257430999153931,0.0008871829110865618,-0.0001461190590774324,-0.030096262221708612,-0.0001562464065574745
609,4755322539662690.0,0.019785024566257317,3.0,0.7233081718397537,15.853289183861659,0.002679671438184178,-0.0025178654978355586,0.001277728547094242,2.261177176131208,0.0968094508409118,6.305145813492232,-0.002442871518532177,0.0006839957987579468,0.01761855211659174,0.00015928910090075825
610,4766284690253819.0,0.023699456326709775,3.0,0.7238635444826576,15.85162251719499,0.002785757913078238,0.0032517166793739204,-0.00032965529487106527,2.267427194957193,0.09672712237860731,6.282981656594089,0.003807147307452854,0.0006016673364534459,-0.004545604781551377,-0.00015468641309674552
611,4766284690253819.0,0.03038208897117813,3.0,0.7238635444826576,15.85162251719499,0.0012051599770856935,-0.0008532967325831449,-0.002096704522363779,2.262823183150471,0.09642787398374371,6.258615879545462,-0.0007968644992693667,0.000302418941589846,-0.028911381830177708,-0.00015088992491935993
612,4766284690253819.0,0.022839366100921993,3.0,0.7238635444826576,15.85162251719499,0.002669157670106164,-0.0015800614463126854,0.0012770160651763033,2.262190173149593,0.0967894699502144,6.305135989105173,-0.0014298745001471492,0.000664014908060531,0.01760872772953247,-4.8542087807049857e-05
613,4766284690253819.0,0.020064313636981777,3.0,0.7238635444826576,15.85162251719499,-0.00021388598707331854,0.002141682739768116,0.0004986102059798242,2.2659136224660643,0.09603468356406493,6.294402579235523,0.0022935748163242565,-9.077147808892755e-05,0.006875317859883528,7.594244434394064e-05
614,4766284690253819.0,0.04738148503889905,3.0,0.7238635444826576,15.85162251719499,0.0034765372232729115,-0.0011644145753200506,-0.0029539087674383168,2.2627239434251694,0.0969736671420703,6.246795921620318,-0.000896104224570933,0.0008482120999164423,-0.04073133975532179,-9.625782433066773e-05
615,4766284690253819.0,0.036407697345560645,3.0,0.7238635444826576,15.85162251719499,-0.0020850100306486884,-0.00042074767220832683,-0.0034394290236615934,2.262947345534372,0.09563761105214744,6.240101100597978,-0.000672702115368209,-0.000487843990006423,-0.04742616077766203,0.00015797398288189523
616,4777272111211905.0,0.021773617397416716,3.0,0.7244193435534443,15.849955850528323,0.00012955755515843453,0.0010193462997095488,-0.001368707476405855,2.2647358473176267,0.096137254481747,6.268654204136475,0.001115799667886741,1.1799439593126345e-05,-0.018873057239165433,-8.085210524851692e-05
617,4777272111211905.0,0.043142516886310316,3.0,0.7244193435534443,15.849955850528323,-0.0007902916153738538,0.002655050339473109,-0.0021690745418070953,2.266408561853114,0.09588808023402932,6.257617971999184,0.002788514203373755,-0.00023737480812453918,-0.02990928937645622,-0.00016343863019086088
618,4777272111211905.0,0.02678199472680513,3.0,0.7244193435534443,15.849955850528323,-0.0014948323117899114,-0.000334341876276384,0.000896168935695072,2.263102409576173,0.09577630831612671,6.299884501991984,-0.0005176380735670513,-0.0003491467260271509,0.01235724061634322,-9.100932839961639e-05
619,4777272111211905.0,0.025031588321305896,3.0,0.7244193435534443,15.849955850528323,-0.0005242195197427298,0.0006079333532720617,-0.002720794019110619,2.2642226952800932,0.09598949558046876,6.25001033234308,0.0006026476303532381,-0.0001359594616850954,-0.037516929032560674,-5.204262719268266e-05
620,4777272111211905.0,0.017057720753671363,3.0,0.7244193435534443,15.849955850528323,0.0005618118810318322,-0.0011700580931673853,0.00062324288272525,2.262413471698348,0.09628083007582298,6.296121134648302,-0.001206575951392033,0.0001553750336691284,0.0085938732726614,0.00014377118135748803
621,4788284860791163.0,0.017078727683862076,3.0,0.7249755693795352,15.848289183861656,-0.0011291520075065935,0.00017929947412687365,-0.0005045989530523798,2.2636960219555067,0.09585366992627409,6.280569364901816,7.597430576667497e-05,-0.0002717851158797736,-0.00695789647382376,8.064798491992211e-05
622,4788284860791163.0,0.020414982618055775,3.0,0.7249755693795352,15.848289183861656,0.0007103292810594617,0.0009006972580589292,0.000735117106737979,2.2646681929833954,0.09627753795402846,6.297663764223851,0.0010481453336553955,0.0001520829118746053,0.010136502848210945,-0.00016454383247099485
623,4788284860791163.0,0.008185783803561024,3.0,0.7249755693795352,15.848289183861656,1.2347596937431864e-05,-0.0008075026345733037,-3.251328007611995e-05,2.262748143635436,0.09614344298930877,6.287078936948041,-0.0008719040143039383,1.7987947154902373e-05,-0.00044832442759863624,0.0001252389075990843
624,4799322997380093.0,0.02432352406231104,3.0,0.7255322222886028,15.846622517194989,-0.00036483290400952505,0.0021741016638865715,-0.001895684396792149,2.265932916111617,0.09599819336618981,6.26138773869107,0.002312868461876883,-0.00012726167596405157,-0.026139522684569722,-0.00014115849562875582
625,4799322997380093.0,0.03326729312588006,3.0,0.7255322222886028,15.846622517194989,0.001964970576271385,0.00034827822858590947,-0.0005660549929931615,2.2642018498181216,0.09658611192337574,6.279721949818982,0.0005818021683814396,0.00046065688122187763,-0.007805311556658364,-9.59947238592832e-05
626,4799322997380093.0,0.03071733940286497,3.0,0.7255322222886028,15.846622517194989,0.0006872174849556742,-0.0009848294525787694,0.0011446890412499838,2.2626268642216862,0.09630719100949214,6.303311336621058,-0.0009931834280538262,0.00018173596733828132,0.015784075245418108,0.00016728857553327086
627,4799322997380093.0,0.021018861564329007,3.0,0.7255322222886028,15.846622517194989,-0.0010129372626849912,0.001878630474051488,0.0004342528499851213,2.2655457301261177,0.0958496218472066,6.2935151580119335,0.0019256824763774097,-0.0002758331949472574,0.005987896636293156,-7.034890703176104e-05
628,4810386579501797.0,0.035564664389108804,3.0,0.7260893026085714,15.844955850528322,0.0030071083737881975,0.0007127925602917932,0.0012861632086604636,2.264704842436912,0.09682707332330151,6.305262118731501,0.0010847947871716061,0.0007016182811476503,0.017734857355860473,-0.0001665902210733132
629,4810386579501797.0,0.017566449443697875,3.0,0.7260893026085714,15.844955850528322,-0.0006376789486316775,-0.0008229158164803054,0.0014566970628605686,2.262663597803545,0.09598919400339449,6.307613603798263,-0.0009564498461950017,-0.000136261038759368,0.02008634242262262,-0.00016674012483518287
630,4810386579501797.0,0.020885284934764395,3.0,0.7260893026085714,15.844955850528322,0.001092598694366635,0.0009718283534226501,0.001350672225196779,2.264785028972342,0.09636709215284979,6.306151631196742,0.0011649813226020638,0.00024163711069592162,0.018624369821101903,-8.416459287716132e-05
631,4810386579501797.0,0.0075364298004185004,3.0,0.7260893026085714,15.844955850528322,-0.00045189974537636145,4.4898387250741256e-05,7.149808907229104e-06,2.263621409082691,0.09601718416086963,6.287625849828674,1.361432950819592e-06,-0.00010827088128422677,9.858845303422388e-05,4.5941694164712676e-05
632,4810386579501797.0,0.021950816935681475,3.0,0.7260893026085714,15.844955850528322,-0.002055045891683736,-0.00036072930368750554,-0.0007675284909198389,2.263015375423426,0.09564361589294787,6.276943839138583,-0.0006046722263143571,-0.0004818391492059899,-0.010583422237057358,-0.00011881315484742728
633,4810386579501797.0,0.023982685438269223,3.0,0.7260893026085714,15.844955850528322,-0.00037996958447769684,0.00036194144431498466,-0.002247514191318111,2.263971755042891,0.09602837480736193,6.256536370546309,0.0003517073931510354,-9.708023479193278e-05,-0.030990890829331243,0.00012638164765022016
634,4810386579501797.0,0.0211430629347798,3.0,0.7260893026085714,15.844955850528322,-0.0004475403886258263,-0.0007961183322065031,0.0007532040116929317,2.2627124304257022,0.09603389772366401,6.297913163893524,-0.000907617224038021,-9.155731848985134e-05,0.010385902517883638,0.0001302190832402472
635,4810386579501797.0,0.013819810931326256,3.0,0.7260893026085714,15.844955850528322,-0.0008473051729984201,-0.00030389173846304807,-0.0003071671858442689,2.263202954628788,0.09592968279694136,6.283291744305436,-0.0004170930209519009,-0.0001957722452125008,-0.004235517070203573,-0.00013519298610394981
636,4810386579501797.0,0.024112589355480614,3.0,0.7260893026085714,15.844955850528322,3.0787043587646745e-05,-0.00013033564997449025,-0.0005888309999374273,2.263482324050187,0.09613520385926114,6.2794078922938,-0.00013772359955339404,9.748817107275263e-06,-0.008119369081840827,-4.60199200585651e-05
637,4810386579501797.0,0.02663054857443778,3.0,0.7260893026085714,15.844955850528322,0.0010997932868977065,0.00207597449057017,6.90217617098714e-06,2.265979749283285,0.09634822048025234,6.287622435229948,0.00235970163354475,0.00022276543809847193,9.517385430808972e-05,6.681517457312365e-05
638,4821475665814286.0,0.014763546030323002,3.0,0.7266468106676166,15.843289183861653,-9.25743817697477e-05,0.0004098957337203466,-0.0017337448189269418,2.2640536215762452,0.09609580579191472,6.263620717596368,0.0004335739265049632,-2.9649250239141078e-05,-0.023906543779272885,-1.3830851691940428e-05
639,4821475665814286.0,0.028302983682459995,3.0,0.7266468106676166,15.843289183861653,5.0035091059470725e-05,0.00017757473381067464,0.00040371625261485523,2.263817293079205,0.09613404018192674,6.293094089989735,0.00019724542946465126,8.585139772873878e-06,0.005566828614094754,-8.031131007086332e-05
640,4821475665814286.0,0.030118928808194338,3.0,0.7266468106676166,15.843289183861653,0.0007707664111498136,0.0008622225897011159,0.0006033093471723558,2.264632899504855,0.0962926233796414,6.295846271856979,0.0010128518551146156,0.0001671683374875301,0.00831901048133903,5.345662769485244e-05
641,4821475665814286.0,0.024470585539785168,3.0,0.7266468106676166,15.843289183861653,0.000365711081463453,0.0005945805126935883,0.0017770400467651442,2.264301186849574,0.09620131520313763,6.3120308014651245,0.0006811391998342355,7.586016098375982e-05,0.02450354008948432,7.340548048779272e-05
642,4832590315110790.0,0.023507036251750393,3.0,0.7272047467941661,15.841622517194988,-0.0015689345981603781,0.00039463880727946105,-0.0009684924342723694,2.2638829551261894,0.09574510261270704,6.274172754687536,0.0002629074764494448,-0.0003803524294468278,-0.013354506688104844,0.00013980258180296728
643,4843730586320077.0,0.014659389811289402,3.0,0.7277631113169006,15.839955850528321,0.00046346732451914865,-0.00021977493991501412,-0.0007269503880500576,2.2634307913027953,0.09623973581048434,6.277503369112167,-0.00018925634694499534,0.00011428076833047869,-0.010023892263472967,-0.00015373335437789983
644,4843730586320077.0,0.03194857367561985,3.0,0.7277631113169006,15.839955850528321,-0.0038076868806156197,-0.0017668292212605129,-0.0007355208320770346,2.2613118696415273,0.09525315649901037,6.277385191573522,-0.0023081780082127947,-0.0008722985431434999,-0.010142069802117636,-0.00013559350483520097
645,4843730586320077.0,0.008631385528624715,3.0,0.7277631113169006,15.839955850528321,0.0006074994117097197,0.0003329507208003509,0.0006003244752506488,2.2640435219897457,0.09626367455796798,6.2958051135674244,0.0004234743400056875,0.0001382195158141256,0.008277852191784068,-6.949274911613401e-06
646,4843730586320077.0,0.011021188647385168,3.0,0.7277631113169006,15.839955850528321,-1.366637656015843e-05,0.0002470364410176114,-0.0001935059369665046,2.2638857535316164,0.09611760107637903,6.284859015101369,0.00026570588187631484,-7.85396577483746e-06,-0.0026682462742712884,-7.707720905329927e-05
647,4843730586320077.0,0.022558075282631058,3.0,0.7277631113169006,15.839955850528321,0.001182425053264144,4.0869593992663606e-05,0.0004912858210922565,2.2637877163019255,0.09640580109409816,6.294301583560693,0.00016766865218554653,0.00028034605194429517,0.006774322185053333,-0.0001654609846314845
648,4843730586320077.0,0.025042118135150705,3.0,0.7277631113169006,15.839955850528321,-0.0011180340446107755,-0.0004201071538956883,-0.0012031309907393737,2.2630490142655533,0.09586748647807243,6.270937332230178,-0.0005710333841870067,-0.00025796856408142525,-0.01658992914546257,0.00010930445382962237
649,4854896538506753.0,0.03381787193068935,3.0,0.7283219045647524,15.838289183861653,0.0036999957761778422,0.0004665833309575355,0.0025909521004417696,2.2645109584628953,0.09699638881859673,6.323253804949421,0.0008909108131552989,0.0008709337764428713,0.03572654357378086,7.147628296037874e-05
650,4854896538506753.0,0.021477086074520015,3.0,0.7283219045647524,15.838289183861653,-0.0004075701962401564,0.0005712780256051214,0.0026325829298869466,2.264195239083898,0.09601791089157856,6.3238278509311785,0.0005751914341579535,-0.00010754415057530454,0.03630058955553875,-4.790898153524965e-05
651,4854896538506753.0,0.011717332345432343,3.0,0.7283219045647524,15.838289183861653,-0.00027984780764688666,0.00018231771121250733,-0.0008119751519318478,2.2637879740018163,0.09605552592248537,6.276330965758529,0.00016792635207626497,-6.992911966849143e-05,-0.011196295617110913,3.400704796630947e-05
652,4854896538506753.0,0.027028752954225785,3.0,0.7283219045647524,15.838289183861653,9.404891852395615e-05,0.0035629798947160772,-0.0009089734126163672,2.2674826988953303,0.0960813974948868,6.274993460296218,0.003862651245590122,-4.405754726706015e-05,-0.012533801079421685,-0.00016835279992452013
653,4854896538506753.0,0.019623085603916676,3.0,0.7283219045647524,15.838289183861653,-1.3841655902064581e-05,-0.0019382206451408813,-2.4354098224901405e-05,2.2615227063045906,0.09615829422038302,6.287191443607615,-0.0020973413451496428,3.283917822916714e-05,-0.0003358177680257868,-0.00011807128412676739
654,4866088230871586.0,0.017238337570345402,3.0,0.7288811268669062,15.836622517194986,-0.0009764167278892226,0.0005355213963582569,-0.0010804012833368034,2.2640971720469505,0.09588334073276691,6.272629647668417,0.000477124397210268,-0.00024211430938695017,-0.014897613707223594,2.6479189613520975e-05
655,4866088230871586.0,0.027917997443813566,3.0,0.7288811268669062,15.836622517194986,-0.0012827460154790976,0.000947900560747239,-0.00038922518730085504,2.264511110156299,0.09580282743097149,6.28216024953017,0.0008910625065589474,-0.0003226276111823694,-0.005367011845470255,0.00014662839995548328
656,4866088230871586.0,0.028429347407837452,3.0,0.7288811268669062,15.836622517194986,0.0002821359562114738,0.0025332817378060234,-0.00043844258335826446,2.266388875159129,0.0961453073526348,6.281481592659388,0.0027688275093888572,1.9852310480928703e-05,-0.006045668716252721,-1.234674735518137e-05
657,4866088230871586.0,0.020083534498033656,3.0,0.7288811268669062,15.836622517194986,0.0006372701815789026,-0.001244661735019393,-0.0013305900605817358,2.262340678715036,0.09630016008200909,6.269179803786552,-0.0012793689347037338,0.0001747050398552231,-0.018347457589087717,0.000141533346797533
658,4866088230871586.0,0.026382863398202738,3.0,0.7288811268669062,15.836622517194986,-0.0011973379319252968,-0.0026150908337550984,-0.0036357089631975387,2.2606671862058576,0.09588954902092245,6.237394603703923,-0.002952861443882404,-0.00023590602123141764,-0.05013265767171668,-2.0142385655286868e-05
659,4877305722751815.0,0.012518101670957377,3.0,0.7294407785527998,15.834955850528319,-0.0008813917048548156,0.0007313069204653273,-0.0005025797866984628,2.264318807781132,0.09590228224628054,6.280597207112683,0.0006987601313919441,-0.0002231727958733138,-0.006930054262957095,0.00016995311511776428
660,4877305722751815.0,0.01796518380977499,3.0,0.7294407785527998,15.834955850528319,0.001011053405149245,0.0012297541487780366,-0.00019154411311248876,2.2650554218332646,0.0963428977743944,6.284886066618606,0.0014353741835245112,0.00021744273224054086,-0.002641194757034582,-6.702560917502386e-05
661,4877305722751815.0,0.02556921274899396,3.0,0.7294407785527998,15.834955850528319,0.0009423658702289701,-0.0017707451889667025,0.0017218361455288917,2.2618036575930085,0.0963824996422958,6.311269596893792,-0.0018163900567314565,0.00025704460014192726,0.02374233551815188,-9.836025619761168e-05
662,4877305722751815.0,0.02867876409102522,3.0,0.7294407785527998,15.834955850528319,0.002130623414047687,0.0012613652757227593,-0.0013032842181973467,2.265206515222593,0.09660847335063572,6.269556323046634,0.0015864675728527497,0.000483018308481846,-0.01797093832900632,6.433959563181002e-05
663,4877305722751815.0,0.009882069695416097,3.0,0.7294407785527998,15.834955850528319,0.0010671304513541334,-0.0002820003260850917,0.0007280827014569662,2.2634265411447125,0.0963844096699568,6.29756676706719,-0.0001935065050274268,0.0002589546278029428,0.010039505691549927,0.00016290586274740683
664,4877305722751815.0,0.0109940141127175,3.0,0.7294407785527998,15.834955850528319,-0.0009604447475386886,-4.089782559794914e-05,-0.00012581536133529557,2.2634755286798507,0.09589788276880161,6.285792397968389,-0.0001445189698892414,-0.00022757227335225437,-0.001734863407250953,-0.00013843395308173062
665,4877305722751815.0,0.006424384141785681,3.0,0.7294407785527998,15.834955850528319,0.0001532535743146169,-0.0005775125718269474,0.0003399592549664369,2.263011557567372,0.09617265457148938,6.292214947085383,-0.0006084900823682745,4.719952933551958e-05,0.0046876857097426115,-0.00010319723498096187
666,4877305722751815.0,0.010869218985362692,3.0,0.7294407785527998,15.834955850528319,-0.0010486184213299391,0.0006774594216381048,-0.0005686433703136763,2.26424311717192,0.09586352978438188,6.279686258778954,0.0006230695221799067,-0.0002619252577719823,-0.007841002596686079,0.00011325885635761178
667,4888549073621463.0,0.013075606966731873,3.0,0.730000859952124,15.833289183861652,0.0006899350465074804,0.0004662909512996355,-0.0005390423464545984,2.2641963178299864,0.09628078711655827,6.280094426212289,0.000576270180246154,0.00015533207440440692,-0.007432835163351608,-0.00015849396688546704
668,4888549073621463.0,0.014704924671134099,3.0,0.730000859952124,15.833289183861652,-0.0005437663768063507,-0.0005469855699277362,0.0008542638446022006,2.262971781909077,0.09600637708735546,6.299306674226415,-0.0006482657406633844,-0.0001190779547983961,0.011779412850774934,-9.097237397142766e-05
669,4888549073621463.0,0.03258342062658664,3.0,0.730000859952124,15.833289183861652,0.001284054336240744,-0.0005993635173142493,-0.002481501506105309,2.2631060124831603,0.09644189670219874,6.253309928036611,-0.0005140351665798475,0.0003164416600448775,-0.0342173333390293,0.0001284070947741428
670,4888549073621463.0,0.021384679354693615,3.0,0.730000859952124,15.833289183861652,0.0007351684415364179,0.0007277905515911491,-9.338163069312557e-05,2.26448381404357,0.09628666628676597,6.286239625491758,0.0008637663938299578,0.00016121124461210634,-0.0012876358838821546,2.3433873981978193e-05
671,4899818343091661.0,0.009201807060756151,3.0,0.7305613713948227,15.831622517194985,-0.00014357207976258557,0.0005132744426531486,-0.0013339666955193695,2.2641600847830863,0.09608175462268698,6.269133243491126,0.0005400371333463056,-4.370041946688936e-05,-0.01839401788451408,-0.00016204142050262952
672,4899818343091661.0,0.019800492776831335,3.0,0.7305613713948227,15.831622517194985,0.00033566120738364884,-4.421626668992737e-05,-0.0005839978078731615,2.263607285662287,0.09620607883912656,6.279474537002073,-1.2761987452944206e-05,8.062379697270027e-05,-0.00805272437356737,0.00017063759060370322
673,4911113590910951.0,0.022811370079350825,3.0,0.731122313211093,15.829955850528316,0.0006488085047043184,0.0012068503249040143,-0.0003836988878282401,2.2649928274825206,0.0962572051799401,6.2822364514711,0.001372779832780355,0.00013175013778624246,-0.005290809904540326,0.00011798148497115028
674,4911113590910951.0,0.020560801473413038,3.0,0.731122313211093,15.829955850528316,0.0004603294951336547,-0.0007375393323455721,0.0005651233484388841,2.2628705788323518,0.09624864134052635,6.295319726519677,-0.000749468817388558,0.00012318629837248734,0.007792465144037308,-3.961488561798636e-05
